TIME,H1_TEMP,H2_TEMP,AMB_TEMP,SP1_ABS,SP2_ABS,SP1_REL,SP2_REL,H1_MUL_NOISE,H2_MUL_NOISE,F_MUL_NOISE,H1_ADD_NOISE,H2_ADD_NOISE,F_ADD_NOISE,H1_NEG_SAT,H2_NEG_SAT,F_NEG_SAT,H1_POS_SAT,H2_POS_SAT,F_POS_SAT,H1_RATE_SAT,H2_RATE_SAT,F_RATE_SAT,H1_C_PWM,H2_C_PWM,F_C_PWM,H1_D_PWM,H2_D_PWM,F_D_PWM,CTRL_ACTION,CTRL_TIME
437812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
438012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
438212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
438412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
438612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
438812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
439012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
439212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
439412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
439612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
439812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
440012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
440212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
440412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
440612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
440812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
441012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
441212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
441412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
441612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
441812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
442012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
442212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
442412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
442612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
442812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
443012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
443212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
443412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
443612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
443812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
444012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
444212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
444412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
444612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
444812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
445012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
445212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
445412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
445612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
445812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
446012,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
446212,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
446412,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
446612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
446812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
447012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
447212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
447412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
447612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
447812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
448012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
448212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
448412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
448612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
448812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
449012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
449212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
449412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
449612,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
449812,61.0,62.0,20.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
450012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,52.054982744284096,0,0,52.054982744284096,0.0,0.0,0,0
450212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,1,0
450412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
450612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
450812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
451012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
451212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
451412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
451612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
451812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
452012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
452212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
452412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
452612,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
452812,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
453012,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
453212,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
453412,61.0,62.0,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
453612,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
453812,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
454012,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
454212,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
454412,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
454612,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
454812,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
455012,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
455212,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
455412,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
455612,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
455812,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
456012,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
456212,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
456412,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
456612,61.0,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
456812,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
457012,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
457212,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
457412,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
457612,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
457812,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
458012,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
458212,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
458412,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
458612,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
458812,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
459012,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
459212,61.5,62.5,21.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,57.01237561700325,0,0,57.01237561700325,0.0,0.0,0,0
